city,名称,id,纬度,经度,评价分数,介绍,封面图片
银川,黄羊沟,144203967,38.436542,106.478289,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,宁夏人民会堂影城,144204031,38.471274,106.269535,0.0,,https://dimg04.c-ctrip.com/images/0HJ4k12000g8p1ylkB07C.jpg
银川,高渠清真寺,144204592,38.542762,106.240561,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,大碱湖,144204670,38.52039,106.279268,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,银川科技学院-图书馆,144204702,38.515024,106.152029,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,新水桥清真大寺,144204787,38.482298,106.341261,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,孔心渠,144204816,38.426782,106.35631,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,网球俱乐部,144235384,38.61985,106.08446,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,银川市西夏区文化馆,144243256,38.496222,106.114415,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,魏家桥塔塔庙(寺院),145259709,38.429287,106.210891,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,银川市金凤区庆峰跆拳道,145269563,38.446114,106.232196,0.0,,https://dimg04.c-ctrip.com/images/0HJ3d12000g8vcqnn7E86.jpg
银川,拉斯维加台球俱乐部,145294805,38.460964,106.281676,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,喜鹊露营酒吧,145387801,38.460691,106.262072,0.0,,https://dimg04.c-ctrip.com/images/1me6k12000ehh8o370516.jpg
银川,宁夏青年美术馆,145554841,38.496535,106.153149,0.0,,https://dimg04.c-ctrip.com/images/0HJ6a12000g8atcfy86B6.jpg
银川,野趣露营,145556204,38.510327,106.219071,0.0,,https://dimg04.c-ctrip.com/images/0HJ4v12000g2tcj0gE775.jpg
银川,卷卷沟,145560483,38.67308,105.95889,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,北塔社区党群活动服务站,145560519,38.498917,106.266414,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,贝趣堡儿童乐园,145561982,38.482892,106.283092,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,兴庆区文化馆,145575580,38.480539,106.308993,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,民俗文化长廊,145575614,38.570972,106.569187,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,宁夏科技馆-幻·声光,145581186,38.488063,106.226792,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,悠趣密室逃脱实景游戏体验馆(居然店),145585421,38.443692,106.269261,0.0,,https://dimg04.c-ctrip.com/images/0HJ4212000g8m3u5v6BA4.jpg
银川,银川能源学院滨河校区-图书馆,145585440,38.367095,106.50525,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,西夏公园南大门-,145593955,38.488038,106.119286,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,光华清真大寺,145595130,38.44228,106.272291,0.0,,https://dimg04.c-ctrip.com/images/0HJ1a12000g2x4ez391E8.jpg
银川,万豪台球,145604931,38.451798,106.310926,0.0,,https://dimg04.c-ctrip.com/images/0HJ0r12000g72oewgBE65.jpg
银川,和祥清真寺,145604957,38.642582,106.592131,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,悟空台球俱乐部,145610550,38.48804,106.21393,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,51区电竞馆(绿地国际花都店),145613654,38.506055,106.139808,0.0,,https://dimg04.c-ctrip.com/images/0HJ3a12000g61ocomD412.jpg
银川,五虎墩沟,145709996,38.361278,106.452381,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,豪慕台球俱乐部,146156920,38.450713,106.320838,0.0,,https://dimg04.c-ctrip.com/images/0HJ6f12000g2whan18AAE.jpg
银川,宁夏医科大学-体育馆,146162565,38.413906,106.276694,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,中国一阿拉伯国家博览会,145402144,38.486031,106.224137,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,宁夏回族自治区生态环境展示馆,145403292,38.489323,106.242475,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,爱乒搏乒乓球俱乐部,145403936,38.475594,106.258084,0.0,,https://dimg04.c-ctrip.com/images/0HJ1g12000g8ukm7dB0F1.jpg
银川,西干北寺,145426840,38.329471,106.055386,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,绘本TAXI儿童图画书借阅馆(双福巷店),145442333,38.489597,106.291542,0.0,,https://dimg04.c-ctrip.com/images/0HJ6h12000g2wd50iCABA.jpg
银川,银川军魂园,145456307,38.414555,106.162157,0.0,,https://dimg04.c-ctrip.com/images/0HJ6q12000g6eaehhC069.jpg
银川,下北叉,145456316,38.643052,105.88714,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,安秀社区党群活动服务站,145462032,38.475953,106.256606,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,银川布洛克网咖,145477105,38.492552,106.264525,0.0,,https://dimg04.c-ctrip.com/images/0HJ1312000g6x9jsv443F.jpg
银川,兴庆区文旅局小阅书房(建发东方红广场店),145483283,38.461905,106.282015,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,艾可丽儿童鱼乐(新华百货宁阳广场店),145535178,38.492626,106.135822,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,宝南社区党群活动服务站,145536348,38.441289,106.285159,0.0,,https://dimg04.c-ctrip.com/images/0HJ0v12000g8zna1y174C.jpg
银川,老爷庙,145536363,38.478254,106.314305,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,琴筝舞乐齐蓝书画社,145540919,38.483399,106.21583,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,万达影城(万达广场银川金凤店),145711863,38.485518,106.248751,0.0,,https://dimg04.c-ctrip.com/images/0HJ4e12000g2sqkz7BD0A.jpg
银川,狮途少儿篮球俱乐部,145728142,38.497526,106.152057,0.0,,https://dimg04.c-ctrip.com/images/0HJ0112000g8w6x4t69F1.jpg
银川,金沙湾大众浴场,145785122,38.46717,106.29512,0.0,,https://dimg04.c-ctrip.com/images/0HJ1p12000g2umasfB530.jpg
银川,大众洗浴(怀远东路店),145793332,38.490531,106.168323,0.0,,https://dimg04.c-ctrip.com/images/0HJ0y12000g2u2cdiF5BE.jpg
银川,火车头跆拳道俱乐部(宝湖馆),145803651,38.455158,106.247677,0.0,,https://dimg04.c-ctrip.com/images/0HJ1t12000g889x0v32B6.jpg
银川,四方城茶社·24h自助麻将棋牌室(二中店),145804045,38.484248,106.293451,0.0,,https://dimg04.c-ctrip.com/images/0HJ4312000g2uyump5618.jpg
银川,银川凤翔赛鸽俱乐部,145805077,38.414806,106.295694,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,宁夏韵极青少年国术馆,145808264,38.510112,106.134871,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,云际桌球会所,145813632,38.476086,106.286282,0.0,,https://dimg04.c-ctrip.com/images/0HJ6x12000g6651y5E04D.jpg
银川,康乐富指压休闲中心,145813633,38.47792,106.181459,0.0,,https://dimg04.c-ctrip.com/images/0HJ1f12000g658s8g4700.jpg
银川,FUN俱乐部·Lunaticus Moon(世和天玺商务中心C座店),145815086,38.4825,106.265841,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,尚都台球(舜天嘉园店),145818198,38.470145,106.136634,0.0,,https://dimg04.c-ctrip.com/images/0HJ5l12000g2z5k9rB246.jpg
银川,宁夏大学新华学院-中心区单间浴室,145823267,38.49932,106.117962,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,宁夏工会大厦-棋牌室,145826020,38.466557,106.27662,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,行阅台球,145834986,38.491242,106.238875,0.0,,https://dimg04.c-ctrip.com/images/0HJ3f12000g8k3ee9E63C.jpg
银川,银川国际会展中心-南广场,145849188,38.486037,106.22416,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,西夏机车联盟运动俱乐部,145849373,38.518843,106.229579,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,拾贰台球厅,145853474,38.498288,106.185865,0.0,,https://dimg04.c-ctrip.com/images/0HJ1b12000g3417bgE0F7.jpg
银川,篮球馆,145854888,38.472808,106.218716,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,菲动武道体能(北京华联海悦广场银川海悦店),145855566,38.461612,106.247461,0.0,,https://dimg04.c-ctrip.com/images/0HJ1012000g2w84sxE387.jpg
银川,深蓝实景密室逃脱(建发家世界商业广场店),145855568,38.459781,106.290839,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,创梦者超级密室沉浸式剧场(万达店),145863418,38.489438,106.238842,0.0,,https://dimg04.c-ctrip.com/images/0HJ0k12000g670fd08C99.jpg
银川,北塔湖公园篮球场,145864865,38.485723,106.280679,0.0,,https://dimg04.c-ctrip.com/images/0HJ3a12000g66vavy63AF.jpg
银川,西夏区全民健身活动中心,145887958,38.496216,106.114623,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,五人制足球场,145893026,38.505688,106.140628,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,新市区百货大楼儿童乐园(新市区百货大楼店),145897884,38.485703,106.126341,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,夏季外场,145908824,38.448641,106.26622,0.0,,https://dimg04.c-ctrip.com/images/0HJ2a12000g2z54y3F754.jpg
银川,酷典台球俱乐部,145913132,38.44579,106.216566,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,星野电竞,145914582,38.42978,106.279641,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,尊龙台球俱乐部,145922747,38.491314,106.135568,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,博纳国际影城(银川悠阅城店),145924540,38.428551,106.238068,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,沸点桌球俱乐部,145927679,38.505947,106.123489,0.0,,https://dimg04.c-ctrip.com/images/0HJ5v12000g8tzp9zA96F.jpg
银川,勇豪桌球俱乐部,145928753,38.45371,106.324398,0.0,,https://dimg04.c-ctrip.com/images/0HJ1v12000g8yz88oCBED.jpg
银川,逸枫篮球训练馆,145974209,38.467406,106.202013,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,立风九天网羽(元搏校区),145978317,38.491416,106.242634,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,零号广场,145982635,38.487229,106.2041,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,银川漂移公园,148653419,38.502445,106.098709,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,搏越运动康复诊所,148654567,38.507512,106.246731,0.0,,https://dimg04.c-ctrip.com/images/0HJ0312000g33r7c86EBE.jpg
银川,东方启明星青少儿篮球培训(17小校区),148664236,38.449022,106.232728,0.0,,https://dimg04.c-ctrip.com/images/0HJ0x12000g6cydsx83C2.jpg
银川,人来人往大众洗浴,148673744,38.479329,106.343691,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,悦海宾馆-康体中心,148677736,38.502493,106.225688,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,尚行小将跑酷,148687399,38.486372,106.248971,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,鼎辉桌球俱乐部,148692013,38.495782,106.114176,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,静屿图书馆,148698242,38.487964,106.248941,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,银信浴足桑拿器材总汇,148699722,38.457441,106.279372,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,章子湖生态保护风情园,148702766,38.42917,106.308398,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,茂盛村四组单间浴室,148702777,38.468812,106.375307,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,银川市兴庆区星海网咖(银河巷店),148756969,38.469501,106.290248,0.0,,https://dimg04.c-ctrip.com/images/0HJ4412000g63b4ew81C9.jpg
银川,蜜境剧本游戏密室逃脱(银川旗舰店),148766287,38.481504,106.247507,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,镇北堡镇文化站羽毛球馆,148768645,38.627747,106.067515,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,名满钓场,148774827,38.454488,106.340023,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,星铂台球,148775480,38.459364,106.29055,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,酷九台球俱乐部,148779160,38.576553,106.581919,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,四方城茶社·24h自助麻将棋牌室(西门店),148793857,38.473692,106.246022,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,社区运动健康中心,148797087,38.505559,106.165211,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,聚星篮球馆,145313445,38.471484,106.314595,0.0,,https://dimg04.c-ctrip.com/images/0HJ5e12000g8wx0j5059A.jpg
银川,第二农场渠,145318721,38.62912,106.22933,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,金逸影城(新华百货宁阳广场店),145323125,38.491456,106.135883,0.0,,https://dimg04.c-ctrip.com/images/0HJ2g12000g74unrl8F88.jpg
银川,月牙湖上一队清真大寺,145653833,38.603952,106.598058,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,银川历史地震科普浮雕,145663826,38.517336,106.310398,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,LOOK+ME活动室,145667895,38.494899,106.11575,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,潮童公园(新华百货CC Park购物广场店),145668136,38.48402,106.212929,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,男孩女孩教育乐园,145673564,38.445446,106.255684,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,通溪荷花池,145683120,38.512226,106.446762,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,康熙渡河亭,145683125,38.359604,106.420492,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,泰龙e家网咖,145687592,38.456775,106.237257,0.0,,https://dimg04.c-ctrip.com/images/0HJ5b12000g6leu1v2E6C.jpg
银川,岛屿桌游剧本演绎推理馆,145883348,38.488989,106.192608,0.0,,https://dimg04.c-ctrip.com/images/0HJ6i12000g676qti3EEF.jpg
银川,悦CLUB台球精酿俱乐部,145938858,38.504909,106.201665,0.0,,https://dimg04.c-ctrip.com/images/0HJ2912000g68pj8p3195.jpg
银川,君逸澡堂子,145944179,38.490522,106.168313,0.0,,https://dimg04.c-ctrip.com/images/0HJ0y12000g2u2cdiF5BE.jpg
银川,哪吒道运动长高馆,145944907,38.480343,106.166847,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,璟点·乐逍遥台球俱乐部,145948809,38.517574,106.277126,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,中八乔氏台球俱乐部,145992238,38.492019,106.152309,0.0,,https://dimg04.c-ctrip.com/images/0HJ6l12000g71z00eC424.jpg
银川,英豪桌球俱乐部,145997094,38.470015,106.137765,0.0,,https://dimg04.c-ctrip.com/images/0HJ3k12000g64zkr0D128.jpg
银川,嗨马屋,146003826,38.474703,106.251693,0.0,,https://dimg04.c-ctrip.com/images/0HJ6712000g30rv1d83D3.jpg
银川,陶莲足浴影院式足道·SPA·按摩(吾悦广场店),146008057,38.469171,106.320333,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,燕鸽湖体育馆,146017978,38.450216,106.334301,0.0,,https://dimg04.c-ctrip.com/images/0HJ3e12000g383qnb8831.jpg
银川,山涧云端足浴(银川阿拉善广场店),146023644,38.487123,106.17695,0.0,,https://dimg04.c-ctrip.com/images/0HJ5n12000g33zbnvCB67.jpg
银川,名爵仕台球俱乐部,146026775,38.354583,106.116506,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,玩皮斯主机游戏,146027838,38.483005,106.188289,0.0,,https://dimg04.c-ctrip.com/images/0HJ5512000g66hii4239B.jpg
银川,力方游泳馆,146043384,38.458655,106.290704,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,晨晚练广场(黄河东路),146043403,38.472157,106.252676,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,鹰辉网球俱乐部,146044389,38.477147,106.28415,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,乐驰手柄游戏,146046580,38.503988,106.139687,0.0,,https://dimg04.c-ctrip.com/images/0HJ1112000g301vgf987F.jpg
银川,院内单间浴室,146047641,38.468772,106.375027,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,尚都台球(绿地国际花都店),146051545,38.507289,106.138152,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,水上公园中心广场城市主题秀,146053354,38.515449,106.229897,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,捣两杆桌球,146081374,38.489267,106.123281,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,零秒体育俱乐部,146091409,38.473143,106.274525,0.0,,https://dimg04.c-ctrip.com/images/0HJ4q12000g6ts2233018.jpg
银川,悦信网球,146091474,38.511641,106.21249,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,小甘沟,146096111,38.537348,105.907371,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,金凤区全民健身中心游泳馆,146111343,38.509326,106.256917,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,丝路文化广场,146127237,38.487111,106.204741,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,宁夏职业技术学院新校区-体育场,146146042,38.527418,106.139718,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,台友汇台球俱乐部,146151322,38.481337,106.168116,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,雪嘉峰室内滑雪训练基地(新华百货CC Park购物广场店),108167775,38.482592,106.215054,0.0,这是一家室内滑雪训练基地—“雪嘉峰室内滑雪训练基地”滑雪不仅能够培养孩子自信阳光的气质更能塑造孩子坚强、勇敢、自律的性格身体和精神的双重锻炼。滑雪便成为一种令人羡慕的“社交技能”或“谋生手段”。一年四季都可以滑雪的室内乐园是亲子玩耍的好去处~更是零基础滑雪者的速成基地！你的滑雪第一课从雪嘉峰室内滑雪基地开始专业、安全、高效雪嘉峰室内滑雪基地助力实现你的滑雪梦想,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0A/FC/26/CghzflW7IBWAQ9avAAA22AXeLeI484.jpg
银川,OasisVR馆,108263118,38.470542,106.247919,0.0,银川Oasis VR游戏对战馆是一家多人VR互动游戏店，店内配备多台KAT VR万向行动平台VR设备，可实现虚拟空间内无限制空间移动游戏，真正的让你体验到电影《头号玩家》里的游戏感受。本店设备支持KAT游戏平台及现下主流steam平台所有游戏，并可实现多人联网联机互动游戏。三五朋友组队探险杀敌、一人闯关探秘鬼怪之地、与国外玩家VR联网CS这些都轻松实现。店内还配备PS4、Switch、360XBOX、复古小霸王红白机等各类游戏设备。,https://dimg04.c-ctrip.com/images/0HJ6z12000g91t2wx537F.jpg
银川,双飒乒乓,148572429,38.456075,106.282304,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,塔南广场,148572791,38.491218,106.279877,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,印迹乔氏台球俱乐部,148573301,38.465101,106.294819,0.0,,https://dimg04.c-ctrip.com/images/0HJ1q12000g2veqa2D2D7.jpg
银川,百优体育运动俱乐部,148712388,38.440852,106.328907,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,以友台球,148735463,38.424654,106.284045,0.0,,https://dimg04.c-ctrip.com/images/0HJ5s12000g8o70650CCF.jpg
银川,怒鸦娱乐体验馆,148736741,38.448425,106.262199,0.0,,https://dimg04.c-ctrip.com/images/0HJ1s12000g2t6y738669.jpg
银川,斯雷克台球俱乐部,148746337,38.455352,106.30259,0.0,,https://dimg04.c-ctrip.com/images/0HJ6u12000g921oemD22C.jpg
银川,青亭桌球,148750609,38.464392,106.216178,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,东方启明星青少儿篮球培训(12小校区),148754615,38.459432,106.231824,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,宝湖广场,148754637,38.44946,106.241362,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,前进街街道办事处星光华社区服务站,148760181,38.441896,106.265342,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,杏福李休闲农庄,149266757,38.475422,106.056628,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,解忧乐园谷店,149273434,38.483785,106.289529,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,DW十一次地散打基地(正源店),149296841,38.478041,106.248922,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,巴马瑶寨头疗养生,149306374,38.453466,106.219838,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,善依美(枫林湾店),151260731,38.447963,106.224675,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,头道汤妙手有道(御景湖城店),151274692,38.448513,106.218902,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,龙婷足道,151276069,38.478514,106.330069,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,LM Pilates乐美普拉提运动美学馆,151276082,38.522232,106.276124,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,酷狗直播(京拉线店),151284432,38.454915,106.300378,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,盛典台球(怀远东路),151289026,38.491193,106.138817,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,萨特电竞,151294369,38.475168,106.257751,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,野趣·ReFit,151294395,38.532068,106.282352,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,人名文创宁夏馆,151300001,38.510403,106.314895,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,极意电竞馆,150165235,38.482337,106.265796,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,兴庆区劳动文化公园工会驿站,150171073,38.446159,106.269133,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,金阳社区妇女之家,150174044,38.533365,106.155804,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,滑板轮滑冰雪运动成长中心(悦海新天地店),150359542,38.495049,106.247584,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
